symbol,fundingTime,fundingRate,Day
LTCUSDT,1598832000000,0.00046142,2020-08-31 00:00:00
LTCUSDT,1598860800000,0.00071000,2020-08-31 08:00:00
LTCUSDT,1598889600000,0.00068167,2020-08-31 16:00:00
LTCUSDT,1598918400000,0.00070469,2020-09-01 00:00:00
LTCUSDT,1598947200000,0.00091474,2020-09-01 08:00:00
LTCUSDT,1598976000000,0.00106387,2020-09-01 16:00:00
LTCUSDT,1599004800000,0.00113428,2020-09-02 00:00:00
LTCUSDT,1599033600000,0.00099695,2020-09-02 08:00:00
LTCUSDT,1599062400000,0.00012656,2020-09-02 16:00:00
LTCUSDT,1599091200000,0.00010000,2020-09-03 00:00:00
LTCUSDT,1599120000000,0.00010000,2020-09-03 08:00:00
LTCUSDT,1599148800000,0.00010000,2020-09-03 16:00:00
LTCUSDT,1599177600000,0.00010000,2020-09-04 00:00:00
LTCUSDT,1599206400000,0.00010000,2020-09-04 08:00:00
LTCUSDT,1599235200000,0.00010000,2020-09-04 16:00:00
LTCUSDT,1599264000000,0.00010000,2020-09-05 00:00:00
LTCUSDT,1599292800000,0.00010000,2020-09-05 08:00:00
LTCUSDT,1599321600000,0.00010000,2020-09-05 16:00:00
LTCUSDT,1599350400000,0.00010000,2020-09-06 00:00:00
LTCUSDT,1599379200000,0.00010000,2020-09-06 08:00:00
LTCUSDT,1599408000000,0.00010000,2020-09-06 16:00:00
LTCUSDT,1599436800000,0.00010000,2020-09-07 00:00:00
LTCUSDT,1599465600000,0.00010000,2020-09-07 08:00:00
LTCUSDT,1599494400000,0.00010000,2020-09-07 16:00:00
LTCUSDT,1599523200000,0.00010000,2020-09-08 00:00:00
LTCUSDT,1599552000000,0.00010000,2020-09-08 08:00:00
LTCUSDT,1599580800000,0.00010000,2020-09-08 16:00:00
LTCUSDT,1599609600000,0.00010000,2020-09-09 00:00:00
LTCUSDT,1599638400000,0.00010000,2020-09-09 08:00:00
LTCUSDT,1599667200000,0.00010000,2020-09-09 16:00:00
LTCUSDT,1599696000000,0.00010000,2020-09-10 00:00:00
LTCUSDT,1599724800000,0.00010000,2020-09-10 08:00:00
LTCUSDT,1599753600000,0.00010000,2020-09-10 16:00:00
